id,Unnamed: 0,userid,日期,转发数,评论数,点赞数,正文,Cache,以往平均转发,以往平均评论数,以往平均赞数,关注度,活跃度,是否工作日,是否有链接,是否有标题,是否有表情,是否有@,文本长度
4414431565945612,16498,6229100852,2019-09-09,102,108,250,不知道你们会不会 这样的举动;高中的时候我在校住宿，12个女孩一个宿舍间。有一个女孩高高瘦瘦，特别热情善良，我尤其喜欢和她一起玩。开学是秋季，很快，天慢慢寒冷起来，大家也开始换上了厚被褥。一个周末返校，我看到她背了一床厚重的棉花被回宿舍，那是一种已经过时很久的棉被，几十块一床，又重又不保暖，冬天容易蓄湿气，红色的绳线捆着外翻的粗棉花，我也只在乡下独居老人的家中见过这种棉被，当时心突然一下子疼了。那时候学校统一校服，大家平日里也没有攀比的东西，所以相处起来没有太多纷扰。可是这床被子，我同理心很强，总觉得会成为12个女孩之中一个很突兀的话题，当时真的很难过，难过她家人没能力给她一床正常的棉被，难过她这么简单而热情的一个人会不会敏感于大家的眼光。后来，我抱着我自己那床棉被，也就是普通几百块的那种，跳上她的床，非赖着她说冬天冷，自己一个人怎么睡也冷，想和她挤挤睡。她真的是个很善良而热情的人，立马欢迎我一起拼床。然后我又嫌两床被子挤（高中是那种上下铺的单人床），她说要不我们合盖一条，另一条被子拿来捂脚，她发现我脚总是很冰。我同意了，然后她那床棉花被就被我们放在床尾捂脚。我们一睡，就睡了一整个高中时代。其实，这可能对很多人来说只是一件小事，但是当时对我而言真的很震撼，想到我家离学校不过十公里，我还要我爸开车接送我返校。她回一趟家要转好几趟远途小巴，一趟要花大半天。冬天了，连一床棉花被都可能会成为同学的笑柄。虽然后面不曾有人提起过这床棉花被，答主也不敢说是自己的功劳，毕竟这样真的是出于同理心太强，只想在不伤害她自尊心的情况下，掩盖这件事。我也知道她家很远，中秋她也不回家过，舍友都回家了，她打算一个人留校。我给我爸打电话，说，我有个很要好的朋友我想和她一起过中秋，爸妈欣然欢迎，感谢我有对很开明的父母，也没有多问。后来每年中秋，她都在我家过的，不曾面对孤零零的宿舍。后面我还假装手机掉了，和我爸哭了，我爸重新给我买了Nokia5230，很多年前了。然后我又装作很苦恼的样子和她说，生日我爸给我买了新手机，旧手机我没法经常给它充电，麻烦她白天帮我带去教室充电（宿舍内没插头，学校严格），慢慢就推给她用了。同样的，也是因为11个女生都有手机，她没有。我从来没问过她家的情况，只知道她是大姐，家里有几个弟妹。我只想尽力在不伤害她的情况下，保护她。再后来大家高考完，毕业了，各自上了大学。我们渐渐联系少了，偶尔QQ还有几句问候，但是随着微信兴起，QQ也渐渐不打开了。但是每一年我农历生日，都会收到她的生日祝福，很多朋友都会忘记我的农历生日，只有她知道我喜欢过农历生日。我们一直到现在都是好朋友。前几日国庆节还趁闲畅谈了一夜，她还是那样，善良热情。现在她工作了，工资也有一万多，我真的为她高兴，这辈子希望一直有人能善待她，保护她就这样一直纯真下去。,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,1173
4414257334353678,16509,6229100852,2019-09-08,1,0,6,有点难受！前两天和女朋友逛街。我跟她说，还是好想谈高中生那种恋爱啊，就是那种能为和他喝了一杯奶茶开心一个下午的恋爱，看到他会心跳加速。她笑着说，傻子，现在哪还有那种恋爱。我和我男朋友在一起四年了，他打游戏，我就自己写作业。很平淡的。爱情变的琐碎。具体到谁倒垃圾谁做饭，就没那么 ,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,139
4414148492206018,16517,6229100852,2019-09-08,0,0,9,唉；难受了！妹妹十三岁，在微博上关注了一位重度抑郁症的小姐姐，每当小姐姐更新消极的微博时，她都会去安慰她，她没像其他人那样跟小姐姐说生命的价值，生活的意义，她只说了早上出门的时候，隔壁婆婆给她了一个很甜的橘子，街上又开了新的奶茶店，告诉她橘子很甜奶茶很好喝婆婆笑起来很和蔼，希望 ...全文,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,1,0,0,145
4414012692925399,16527,6229100852,2019-09-07,1,2,4,"好累好累啊！我和男朋友在一起1年3个月了,男朋友比我小两岁，是我的学弟，从我来北京工作时一直异地，今年7月苦尽甘来终于来到了同一座城市，虽然还是离得很远，补充下他应届，我刚毕业一年。       男朋友是搞工程的，每天8点不到开始工作，晚上加班到十一二点，每天状态都很不好，没时间找我，即使和我说话也很心不在焉，很疲惫的样子，我属于很粘人的女生，刚开始我很不适应我们每天吵架，但是我强迫自己不要打扰他，毕竟他真的很累，我想去体谅他理解他。有时候我真的很委屈，会抱怨，但是他一直说没时间去解决这些心累的事，不想跟我吵架，现在还是工作为重，好，我忍，我理解，我体谅。       但是最近发生一件让我忍无可忍的事，他发了第一笔工资，数目不小，他之前说过给他爸妈我他朋友买点东西，发完了也问了我要啥，我说暂时没啥想要的，就这么过去了。突然有一天我发现他给自己买了airpods，我有点生气他没告诉我，因为我俩干啥都会告诉一下，我就追问他最近还有什么事没告诉我，我这才知道他给他三个朋友每人发了一千块红包，我真的是很生气，我说下我生气的点：1.没告诉我，我觉着这个不是小事，他还是学生的时候吃饭玩大大小小的时候几乎都是我花钱，现在他有工资了，给他朋友花这么多钱不告诉我，我们俩是奔着以后去的，我觉着我俩不存在对各自钱的支配权，知情权还是有的。2.他非常没有仪式感，去年生日没送礼物，今年还是我逼着送的，送过我最贵的礼物是一周年一条一千多的手链，我还挺心疼的，觉着买了这么贵的东西，他该没钱吃饭了，就是这样一个没心送礼物的人，给他朋友每人发了一千红包，而我，什么都没有，我问他为啥，他说感觉直接给我钱不好，等我想要什么的时候给他说3.我对他有多好呢，他撒个娇就给他点外卖，冲游戏，他晚上老是喊饿我就买了一箱子零食给他，他做了某个触及我原则的事情，我原谅他，他喜欢吃肉，有时候外卖点少了，我就得等着他吃完我再吃，怕他没吃饱，我以为我的付出在他心里是有份量的，结果我今天发现，我其实也就那样，混好了，和他朋友差不多，再退一步，连他朋友都不如，我真的很难过    自从他工作了，我真的太累了，我知道我应该去体谅他，这是为我俩的感情好，我愿意去做，说实话我太粘人是该改改的。可是发生今天这件事以后，我有点恍惚了，我付出这么多为了什么呢，我俩有两次都快分手了，是我好好坐下来跟他讲道理，慢慢调整好了状态……我为了什么呢，我付出这么多，几乎家庭主妇干的事我都干了，男孩为女孩干的事我都干了，最后我还不如他朋友         我说出了我的不满，他还说我找事，骂我，说他这么累了还要找事，他觉着这个事没问题，太累了，没时间谈这些，我耐心的给他讲我的想法，希望他能尊重我，他反正就是觉着没问题，觉着我有病，我俩都感觉彼此无法沟通。         我最近真的太累了，我蛮喜欢他的，他对我不好的时候，我每天都幻想着我能决绝的说出分手，我甚至有点期待的等着压死我的最后一根稻草，我真的太累了，可是我不甘心我付出那么多，落的最后的分手。我俩在一起的多一年多，我俩都没说过分手，即使吵得很厉害，也没说过，我真的好累呀，我的心真的好乱，我感觉真的伤害到我了，是内种无助，你的行为明明引起了对方的强烈不适，你却不改，我给他说，以后这种事说一下可以吗，他就犟，说很烦，不要说          我一直感觉好的感情要好好沟通，考虑对方的感受，我现在怎么觉着是我自己一厢情愿呢，我比他大两岁，我上学晚一年，他是不够细心，不够温柔，但是他的优点是愿意跟我沟通，耐心的打动我，给我意见，倾听我，但是现在他这点最吸引我的也没了，我也不小了，我很认真的对待这份感情，希望是奔着最后去的，可是有些事真的不能一厢情愿，求问各位网友是我小题大做了呢，还是真的我爱的人就不靠谱呢，真的好难过好疲惫我真的很珍惜这份感情，拿他当家人一样对待，我投稿也不是为了指责，我也想知道下，是不是我太敏感，太小题大做了，我虚心接受大家的意见，我还是想好好去经营的。",1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,1,0,0,1644
4413924558031694,16534,6229100852,2019-09-07,1,1,8,有点匪夷所思姨妈70年代远嫁台湾，生个儿子，是比我大13岁的大表哥。姨夫出轨，跟小三生了个儿子，是比我大3岁的二表哥。为什么也成了我表哥，是因为小三生了孩子自己不想要，姨夫把私生子抱回家了。姨妈为了维护家庭也因为爱丈夫不想离婚，所以接受了私生子，但完全不闻不问。姨夫可能本身就风流成性吧，又或者出于对小三的怨恨，后来那些年也是只出钱不出力，二表哥完全是大表哥和家里佣人带大的。二表哥有先天性心脏病，幸好姨夫生意做得很大，经济上没有问题，病一直用钱养着。神奇的是，大表哥15岁去美国读书，把我二表哥一起带走了。对你没看错，一个15岁的孩子把一个5岁的孩子自己带到美国去了。从15岁开始，大表哥又当哥又当爹。大表哥硕士毕业那段时间非常忙，彼时二表哥身体状况差，需要人照顾，送回台湾不放心，就求他姨妈也就是我妈照顾一段时间。我妈心软答应了，这一照顾就是3年。当然当时大表哥也找到了一家美国公司派中国的工作，经常中美两边跑也可以照顾到一些。在我妈尽心尽力照顾下，那段时间二表哥身体养得很好，到17岁申请回美国读书了。读到第五年，健康每况愈下，又回到我们身边，最后在27岁那年去世了。在我家这些年我们相处得非常好，二表哥从小就被哥哥保护得很好，少言寡语但单纯友善，淡定从容，对生活没有过怨言。二表哥去世以后，大表哥很长一段时间都没办法接受，应该感觉就像失去了自己的孩子吧。很多年没回国，一个人在纽约工作，到现在都没有结婚也没有固定女朋友。有些人一出生就遭遇狗血的人生，但幸好有人陪伴走完。人生在世，总是有支持自己活下去的理由。,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,658
4413912147425988,16535,6229100852,2019-09-07,0,3,9,我好难受我和我老公在一起四年半，结婚两年半。我是南方人，他是北方人，今年在北京买房后结束了两人单独租房和他父母住在一起。昨天晚上下班一起坐地铁到家大概10点20左右到家，到家后婆婆就在客厅坐着看电视，公公一直在上夜班所以晚上基本没在家。我一回家就洗漱，婆婆就和老公在聊天。等我洗完澡后把衣服放到洗衣机去厨房配好菜（每天早上给老公做午饭让他带到公司吃）大概10点50忙完以后，婆婆就回房间了，我就让老公去洗澡。老公洗完澡后就去婆婆房间了关上门。没有大概说了20分钟话吧，出来了我看11点20我就说我们睡吧，老公就非要拿牛奶去婆婆房间给婆婆喝。我们租房子期间，我老公给婆婆打电话，婆婆都是9点半左右就睡了的。我就说明天你再和你妈说喝牛奶吧，大晚上的一会去一趟一会去躺。再一个我们南方有句话：男的背母，女大背父。你妈一个人在房间里，你是个儿子就不要大半夜往你妈房间里去。 然后我老公就说：我妈看起来不太舒服就不能我去看看了？再大我也是我妈儿子  经过昨天晚上吵嘴了几句我就想起了我们谈恋爱的时候，那时候我们没住一起，他爸依旧是夜班，他从海淀去大兴看他妈，然后因为待太久晚上没地铁换乘就在他妈那边和他妈一起睡的，有特别震惊，还有点让我恶心。还有一次，我和他还有他小姨一起去吃饭，她小姨和他十指相扣的走路，我一个人走在前面他俩手拉手走路。我今天和我一个南方的姐妹儿说了这两个事儿，她也表示跟震惊。但是我老公觉得我特别的矫情。我觉得我们的三观不同，性格不同我可以理解可以去尝试着磨合，但是这明显三观不合。我不知道是不是我太矫情了。我希望听听更多人的意见,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,670
4413874239095681,16538,6229100852,2019-09-07,1,1,5,投稿；初一那年外婆查出疑似肿瘤，舅舅提议一大家人拍个合照。那天在影楼，外婆说放不下这些孙辈，于是把孙辈们挨个叫过去，分别叮嘱交代了一番之后给了每人一个红包，说她很怕看不到小辈们成家立业，提前把祝福送给大家，等结婚的时候再打开。然后欣慰的对舅舅说：“孙子外孙这些娃娃的事我也安排好了，我就算是走了也没什么遗憾了。”六个孙辈都没有结婚，我年龄排第四，两个孙子，两个外孙，两个外孙女。不过很可惜，这么美好的一副画面里，被叮嘱和给予了祝福的人里，没有我，美好的祖孙情谊里，我被选择性的忘记了。（母亲的第一段婚姻只有几年，她的第一任丈夫就去世了，外婆态度坚决要让母亲守寡。所以当母亲决定和父亲结婚的时候，外婆一度决定断绝母女关系。为了得到母亲家里人的认可，工作再忙再累外婆一个电话父亲都是第一个赶到。这些年出钱出力的事倒是没少干，但是外婆却一直很讨厌这个女婿，连带着我这个亲外孙，也不怎么受待见。）这些年外婆从没带我去吃过什么，没给我买过一件东西，甚至于六岁那年我淘气摔断了手，也没来过一个电话，我一直骗自己也许只是外婆年纪大了身体不好照顾不过来。直到那天在影楼，站在五个表兄弟姐妹旁边的我真真切切理解了什么叫视若无睹。我毫不犹豫地走了，背后是急切呼喊我的母亲和沉默不语的父亲，那张祖孙三代全家福里也一直少我一个人。不过或许在外婆眼里人已经齐了吧，或者也许她认为多了些外人也说不定。后来查出并不是肿瘤，虚惊一场。但我从此嘴里也再没有叫过一句外婆。后来我到外地上大学，大二那年外婆病故，父母一直打电话催我回去参加葬礼，我把父母电话拉黑了半个月，直到葬礼结束。不是我不懂得逝者为大，不是我不懂得宽容原谅，而是对于一个少年来说，有的东西失去了就是永远失去了，即使他长大了，也回不来了。总有人说原谅是个好品质，但却没有人关心过道歉这件事。,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,760
4413861807037520,16539,6229100852,2019-09-07,0,1,3,我有一个很强势的婆婆，很让人无语。投稿 1、 谈婚论嫁时，躲着我父母就是不见面。自己偷偷定了日子和一家特别差的酒店说都给我们准备好了，让我娘家也赶紧准备。我们不同意就大哭大闹的折腾我和我老公。然后我们家的要求一个不答应，说得按她娘家规矩来。按她娘家规矩来就是没房没车，彩礼三五万。我已经打算分手了，但因为我老公三观正，人又好，对我父母也特别好。最后我父母说动了我。说也不差这点子钱（我家条件比我公婆家好一点）。 2、 自从决定结婚后，我公婆就算计我父母多长时间退休，家里存款有多少。窜托我让我父母拿钱出来在婆家附近买房，让我父母在他们这里养老，说以后就不用开车回我家了。我父母总怕我日子艰难，我公婆总想算计我和我老公的钱。总是明里暗里的点我们给他们钱。 3、 结婚所有事宜都是我婆婆一人决定的，什么便宜定什么。我和我老公的意见根本不听，跟她谈就大闹。闹到最后我也想着赶紧办完吧，再加上比较包子，一再妥协。虽然最后给了我14万彩礼，但是婚纱照、度蜜月、婚戒对戒三金、装修房子的配件和我老公衣服我的礼服和喜糖（婆家这边的），都从我彩礼里面出，造成办完婚礼后，14万彩礼只有3万快了。 4、 结婚前，我婆婆说我们家卖闺女，彩礼要的多。后来又说我父母人有问题，不给陪嫁，也没给她买东西。被我知道后，我妈妈当即给我打了30万。我婆婆又闹，嫌这笔钱没有花到她身上。装修婚房，所有东西都她自己决定。唯一卧室问我们涂什么颜色，问了我们好多回。我和我老公决定要么粉色要么蓝色。最后她涂了一个黄色。定婚庆结账时，我婆婆装睡。推都推不醒。我老公一结账，立马就坐起来了。 5、 我婆婆说话很难听。没结婚前就说本来没打算让他儿子娶我，追他儿子的特别多；要么就说，我们以后买车买房跟他们一点关系也没有，他们没钱；要么就说以后有孩子也不会像别人爷爷奶奶那样给孩子钱对孩子好…总之，说话真的很恶心。每次回婆家，从早上起床就开始给我安排家务，事无巨细。看不起我家里人，总说自己有文化（初中毕业），家里格局大，书香门第。但是动不动烧香拜佛拜狐仙。结婚8个月，烧纸4次，法事2次。结婚当天，拉着我的化妆师给她画了好多遍还要补妆，说她最重要。 6、 胡搅蛮缠的性格。30多岁就不上班了，美名其曰照顾我老公上学，扭脸就把我老公送去离家10分钟的学校住校，每天吃喝玩乐，唱戏，串门，就是不干正事。当然，也不心疼我老公。现在也如此。我们小两口开心不行，得她自己高兴才行（微信聊天原话）。 这种事还有很多。还好老公站在我这边，每次都帮我。不然真的不知道有这么一个婆婆，要怎么办了。我老公都不用我回婆家，一到周末就带着我玩。说回去就说难听话，就让干活，饭都没口现成的谁要回去。,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,1113
4413773542572314,16545,6229100852,2019-09-07,0,0,4,投稿；从小就羡慕我的表姐表妹有一个平易近人又温和的爸爸，而我的爸爸总是那么不苟言笑。我爸做的很多事在我看来都是那么的不近人情，而他又做着医生这么高尚的职业。平日里我和哥哥都很少和爸爸交流，更别提什么谈心了，连随口的开玩笑都从来没有过。好在我妈是个乐观爱说的人，所以她渐渐也就变成了我们和爸爸的传话筒。很多时候就是这样，越不说话也就越觉得没什么可说的了。我爸在我家占决定性主导地位，连遥控器都被他掌控，什么时候开电视看哪个台看多久都是他说了算，他不想看的时候直接关掉，从来不考虑坐在一旁还盯着电视的别人。我私下也跟我妈抱怨过我爸的专治，我妈都笑笑说：不跟他一般见识！也许正是这种“纵容”才让我爸越来越强势了吧。17年初我结婚了，年底生了宝宝，出了月子去娘家住，我在娘家住了42天，我爸过来看孩子的次数一个手就能数过来，有次我问我妈，是不是我爸嫌我们住在这烦，怎么看都不看孩子一眼，说完心里难过差点哭了，当天就发烧堵奶了。也许是我妈把这话说给我爸听了，第二天我爸从我屋门口过时进来了一下，看了看孩子，说了句：挺听话啊！然后就出去了。这是我唯一记得他来看孩子很清楚的一次。一周前我刚从娘家回来，由于孩子肠胃不好又吐又拉就带去给我爸看看，吃了两天药好了，但是孩子明显看的出来瘦了好多，我妈说多住几天给孩子养养身子，这次我们住了15天。前一周我爸偶尔会跟孩子说句话，到后来就直接漠视了，临走前一天我爸在吃早饭，我儿子扒着桌子小嘴吧嗒着想吃，我爸一直没理，看我儿子没走的意思，说：没了！走吧！口气很生硬，我从屋里出来直接把儿子抱走了。之前我妈因为他给我们摆脸子和他生过气，问他为什么冲我和孩子摆一张臭脸，为什么要赶我们走，我爸说他没有，我妈说，你以为别人都是傻子瞎子看不出来吗！他不说话。我不是没见过他是怎么对待自己亲孙女的，所以才觉得心寒。,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,765
4413748464757307,16547,6229100852,2019-09-07,0,0,5,投稿；今年30了，08年和老公在一起，17年结婚，婚前就开始备孕，其中艰辛不多赘述，总之今年正月底终于怀孕了，还有三个月就临盆了。我们结婚后没有住老家，因为我要备孕，经常到处看医生，还要自己熬中药，而且老公的工作不定期调动，所以我已经有两年左右没上班了，怀孕后也不是很安稳，需要保胎，导致自身没有经济来源，这真的是大短板！特别的后悔！怀孕后也想回婆家去养胎，但是试过一周后还是放弃了，前三个月的时候不敢乱动，内衣裤都是让老公帮忙洗，回家一周多，婆婆洗自己的衣服时，看到我的都不帮忙洗一下的，但是我回来之前已经让老公和她说过让她帮忙洗衣服，所以一周后带着攒了一周的衣服果断去找老公了。说实话我自己的内衣裤我也挺不想让别人给我洗的，包括我亲妈，但特殊时期我以为可以特殊照顾一下的，之后我就打消了回婆家养胎的想法。而且照我婆婆的性格，我是不太想让她照顾我坐月子的，但是奈何手上没钱去月子中心或者请月嫂，所以本来想的是让老公用他的产假来伺候我，毕竟他是孩子的爸爸，只要说为了孩子好，他肯定会做到让我科学做月子的，有什么不对的我也可以说他。婆婆就不一样了，先不说她的老旧思想不好改，通过一年多的接触，我已经特别了解她就是那种儿女说的话还会听听，儿媳妇说的话就跟放屁一样，所以我对她伺候月子真的真的不报希望。但是前两天在我们讨论坐月子的事的时候，我才知道都是我想太多了，他根本没有想过要伺候我坐月子，哪怕我之前表达的所有意愿都是想让他来伺候我，他的想法就是让他妈妈伺候我，如果有不合适的就跟他妈妈沟通，然后我就生气了，其实还是有点心凉的。怎么说呢，女人更了解女人一些，我真的特别了解他妈妈，不会是那种你跟她沟通了就会改的人。特别担心会在月子期间跟他妈妈吵起架来，然后又对身体不好，听说生气还会引起回奶…为了这件事我已经闷闷不乐了好几天了，终于明白为什么有些产妇会在月子期间抑郁了，感觉我已经快产前抑郁了。不知道是我太矫情了，还是要求太高了还是太作了，是我的错吗？,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,825
4413723395300179,16549,6229100852,2019-09-07,0,1,7,投稿我大儿子和我没有血缘关系，太太嫁给我时带着他。那时他五岁。前天，儿子初中的第一天，我早上送他上学，告诉他从今天开始就不再是小学生了，但是在爸爸妈妈心中永远可以是长不大的小孩，不用假装坚强。因为儿子这一年来开始不爱讲话不爱拍照了，我意识到儿子青春期要来了。一路上好像是我在开宣讲会，他就有一搭没一搭的嗯两声，绝对不超五个字。帅哥你真的好惜字如金，爸爸是不是要称赞你是一个非常好的聆听者呢？希望你开朗些。我问到他，到现在为止你有什么遗憾或后悔的事吗？儿子笑说没有，但又略有心事的感觉。看着他走进校门了，我也往回走。正悠闲地走着，手机提示有新消息。“爸爸，我希望自己是你亲生的孩子。”我当时的心情，绝对不仅仅是感动就足以形容的。没想到帅哥不声不响把他老父亲给撩了。帅哥，直到时间的尽头，我永远是你最坚实的港湾，是你黑暗中的灯塔，是你忠诚的朋友，是永远都爱着你的父亲。,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,382
4413660300568640,16554,6229100852,2019-09-06,50,0,137,投稿：去年除夕夜，我结婚后第一个过年。我公婆、我父母，还有小叔子一起在我家里吃年夜饭。我早早就张罗好红包袋和钱，饭后我们夫妻拿出给四位老人的红包，给老人们一人一个，一个红包一千。小叔子未婚，比老公小两岁，与我同岁，已经上班很多年，自己有收入，我们自然没有给小叔子红包。本来吃完饭给了红包，其乐融融。可当晚我看我老公手机，忽然看到公公给老公发的微信“包红包也不差一个吧，也不知道给你弟包个红包，你不知道你弟今年多辛苦，真是不懂事。”那个其乐融融的景象瞬间就崩塌了，我公公是觉得当时在场大家都有红包，就他弟没有。我和老公大学毕业，小叔子初中辍学，在做汽修，赚钱自然辛苦些，但我们也刚结婚，刚买房成家立业，手头并不宽裕。可我们准备红包是给老人孝心，又不是派发慈善。何况小叔子并不是未成年，或在上学，是一个有正当收入的成年人。我倒想问，小叔子有没有给公婆红包呢？他又懂不懂事呢？这件事让我觉得公公是那种你对他再好也捂不热的人。今年除夕红包让老公自己去张罗吧，我一分钱也不会出了。唉,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,436
4413597415460012,16560,6229100852,2019-09-06,50,3,188,投稿: 这是民宿行业遇到最可耻的事情，也是最无耻的客人，这样糟蹋东西，尤其这样浪费资源！实属不该！你对此事怎么看？？？ ,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,60
4413589865321914,16561,6229100852,2019-09-06,86,67,333,投稿：有一个朋友跟我说：“真的害怕结婚，因为感觉婚姻法越来越不保护女性。”她姐姐刚刚离婚。因为婚前无财产，婚后做主妇，离婚时，除了孩子归她，一无所得，几近于净身出户。而男方呢？房子是他婚前买的，当然判还他。婚后赚的钱，他说没有，她也毫无办法。就这样，8年光阴，犹如竹篮打水一场空。她姐姐也想过再婚。可一个无业、无貌、无技能、无资源人脉、除了一肚子怨气，并无太多亮点的离婚带娃女人，想嫁一个好男人，谈何容易？！朋友当然为姐姐叫屈。可是这毫无办法。“婚姻法只保护有产者，不管你是不是女人，也不管你在婚姻中付出多少。”也就是说，现在的婚姻法，越来越强调“你有什么，我保护你什么。你没有什么，对不起，别向人要。你也要不到。”女性再以婚姻之名索要财产，真的已经game over。婚姻不是女人逆袭的方法，也不是踏入荣华富贵的途径，更不是你飞上枝头变凤凰，从此一人得道，全家升天的改命秘笈。灰姑娘的故事只是童话。现实里，离婚律师通过无数血淋淋的案例告诉我们：别做梦了。自己有，才是最大的王道。这种婚姻观和婚姻法的转变，对于穷女人、以及不想通过努力改变自己的穷的女人，当然是坏消息。可是，对于自力更生、自食其力、自己赚钱买房住的独立女性，它会给予我们更多的底气，和更多的尊严。近日，广州某论坛出现一则热帖。一对情侣结婚前夕，女生问准丈夫：“你房产证加不加我的名字？”男方马上就呛了回来：“要你家给你买房子了，你会写我名？”言下之意是，加名？你想得美！女生非常棒。没有诉苦，也没有道德审判，更没有感情绑架，以分手相要挟。她说，没关系，我自己也可以买。只是，有些财产和家务关系，还是把界限厘清一下。一，你的房子是你的，那么，产权归你，房贷也归你。我不要，也不还。二，生活开销，我不会要你全部负责，我们各出一半。三，你父母可以来住，我不会反对。但我不会照顾男方父母，因为我要工作，自己也有父母需要照顾。四，我不会辞职回家，做全职主妇，因为我喜欢工作，也不会放弃工作。五，家务两人共同分担。这个提议有问题吗？毫无问题。女人界限分明，独立自主，对对方父母也表达了接纳，并未拒绝公公婆婆。只是希望婚后财务清晰。但是，刚刚还在“我家是我家，你家是你家”的男方，立马就不爽了：“合着结婚自己过自己的？我挣的少就少着点用，没钱就自己活该饿着。”言语中充满了对女方的不满。意思就是：我的是我的，你的也是我的，虽然房子没有你的份儿，但你也应该和我一起还房贷。即使女生提出不要彩礼，男生依然阴阳怪气。真的很令人费解了。但不管如何，这个女孩赢得了无数网友打CALL。大家都说：好样儿，新时代女性就该如此！我们公司有一直男，直接说了：哪个妹子可以提这个婚前协议，二话不说，娶了。当我们自己有能力，就会有底气。你房子不加名，OK，老娘我自己也可以买。你不想养我，OK，我自己可以赚得更多。有这样的独立，才有可能平等。是谁说，女性的婚姻地位低，往往只有两点原因。一是娘家没有钱。二是自己没有钱。婚姻是一场合作、合作的前提是，我们资源相当，能力相当，产出相当，这样才能财务共享、风险同担。否则，只是寄生与被寄生，包养与被包养。其实，男人也好，女人也罢，本质都是人。我们都希望不被占便宜。也希望对方能和自己平等相处。毕竟，人性本自私，将自己的财产分割出去，多少都会犯嘀咕。严重的，会翻脸，直接决裂。轻微的，会埋下隐患，让婚姻出现问题。不管是票子、车子还是房子，想要的，都自己去挣吧！要记得，我们是女生，能顶半边天。唉,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,1433
4413582315780742,16562,6229100852,2019-09-06,51,0,131,投稿：心愿你今天发消息，问我有多喜欢你，我想了一会儿，回你也没多喜欢。刚说完就被马路牙子绊了一下，你看，一个人说了谎 紧接着就会遭报应。其实我特别喜欢你，喜欢的想立马把你带回家，做羞羞的事，但是我不能告诉你啊，我平常是个多么高冷的人。主要是我还搞不清你究竟有多喜欢我，你是不做什么事情都会想起我。是不是一没事儿就想跟我说说话，是不是约了六点见我，四点就开始欣喜若狂，是不是一打开手机，就盼望着能收到我的消息，是不是看到我说想你，就开心的想蹦到床上打滚，是不是发呆的时候就会回忆我们一起做过的事。因为我就这样，喜欢你喜欢的像个智障，这些我都不确定，所以我不敢说我有这么喜欢你。我怕我说出来你会骄傲，你会笑话我，明明一大把年纪了，还像个少女心泛滥的孩子，所以有些想对你说的话忍忍还是憋回心里了。还是再等等吧，我已经攒了一大把情话，等你足够喜欢我的时候，就说给你听。,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,380
4413574740866414,16565,6229100852,2019-09-06,0,0,2,男友和我分手说是我在谈恋爱时喜欢看帅哥，m可我并没有要过谁的微信也没有搞暧昧，但是他分手不到一个星期就追别的女生搞暧昧，他这算是无缝衔接吗？？ ? ,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,1,0,0,74
4413567191016063,16566,6229100852,2019-09-06,54,0,125,爱常常并不是那么伟大的东西。爱是一日三餐里藏着的柔情惬意，是外出晚归为你留的灯盏，是在家有一个等待为你开门的人，是有人分享你的快乐分担你的难过，在你伸手抱他的时候，把你抱得更紧。有说不完的话、数不尽的笑，和平凡生活里的美好。把你宠成别人羡慕的小朋友，为你变成无所不能的大英雄，和你一起努力变成更好的人。送你一句话我不知道我会爱你多久，但是在看得见你的岁月里，我只想爱你。,1288 162390 231417 4699822,126.07919254658385,179.67158385093168,3648.9301242236024,5093629,1288,0,0,0,0,0,185
